9.333670735461809898e+01
9.263239912716717583e+01
9.125801249359560074e+01
9.002683283907086320e+01
8.410898282524365754e+01
8.461035084209186152e+01
8.772455679670754591e+01
9.252626020280219166e+01
8.939806506778003836e+01
9.188791598836490948e+01
8.760124521362013184e+01
9.124973031587934713e+01
9.572213040038721488e+01
9.442905062303621833e+01
9.222226464587630801e+01
9.546814111933450420e+01
8.682495827316664361e+01
9.135060200022685706e+01
9.102309776544295516e+01
8.823971231893408174e+01
9.182092774173428040e+01
8.269268400456397217e+01
8.715720667746153083e+01
9.260922686691597505e+01
8.904032861588510173e+01
8.549981879918523475e+01
9.390268784046666894e+01
9.175718277627328234e+01
8.948463151376698477e+01
9.243978520412710509e+01
9.278353760102675096e+01
9.358946333262417738e+01
8.577109670732245661e+01
8.165800962251564954e+01
8.864585399870985327e+01
9.292516206674332579e+01
8.975387830925757271e+01
9.474953320232718568e+01
9.123477612562248851e+01
9.063407925183011571e+01
8.549802076152704444e+01
9.054375796238475971e+01
9.122670016627198208e+01
8.410810592257267615e+01
8.949506114409305724e+01
9.554338653429549311e+01
9.440265000871995937e+01
9.297879678031826245e+01
9.053362025546199732e+01
9.037138988552237606e+01
8.996058905247326720e+01
9.135334546688537216e+01
7.977337791842741410e+01
8.942242770931771645e+01
9.233310214117479120e+01
9.463273425242607573e+01
9.215449646554294816e+01
9.323735258504100898e+01
8.852403927202755085e+01
9.041311320797913709e+01
7.804442132850540759e+01
8.864454115850749361e+01
8.593976081510574261e+01
9.431289230622384423e+01
9.576923896463554797e+01
8.739449245271029554e+01
8.798662856430078705e+01
8.861988203333496017e+01
9.478643963720180921e+01
9.139125413844658397e+01
9.330277599299917313e+01
9.172086275412731027e+01
8.791252332888672072e+01
8.368634121633621703e+01
9.374638896541105737e+01
8.709105176532654013e+01
9.155598961077456011e+01
9.126801179754210125e+01
8.521183448227796475e+01
8.653428525194870247e+01
9.248263517994782035e+01
9.071437607801375691e+01
7.880554873036500396e+01
9.081942199494510248e+01
8.016464199734002705e+01
8.394968984315714522e+01
9.309418253562139967e+01
9.303160061942027426e+01
7.724968081756098570e+01
9.185183484241881047e+01
9.324916190835014618e+01
8.669044604054273861e+01
9.247289260035840641e+01
8.027769962387904457e+01
8.401381741105277001e+01
8.919276731151111903e+01
9.347275292354206044e+01
9.270066474905462428e+01
9.661702041426528353e+01
9.229393636211592877e+01
8.513984205632253577e+01
9.456316896482765344e+01
8.967786558253961005e+01
9.319403765200380008e+01
8.583664378809211826e+01
9.406806122262713643e+01
9.517699807672305212e+01
8.264693369547924817e+01
9.077948952229056090e+01
9.131380041362524480e+01
9.037677765205704361e+01
8.732001998316555103e+01
8.455684197543908454e+01
8.687970791365117407e+01
9.709538706005237430e+01
8.877536022063961241e+01
9.476106795339096323e+01
9.306634371797444771e+01
9.557847298615946841e+01
9.062012923209053383e+01
9.691708665510992660e+01
8.327109185315073603e+01
9.413512530991091865e+01
9.150700813323821592e+01
8.739336863407918088e+01
8.881176040359440549e+01
9.852381974924900021e+01
9.774216420885099410e+01
9.684444733824739160e+01
8.442042528958236858e+01
9.231233801819170992e+01
8.622041602678835659e+01
9.233478854037521444e+01
